NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_STRIATED_MUSCLE_ADAPTATION	GO_STRIATED_MUSCLE_ADAPTATION		34	-0.4188515	-1.1668642	0.2278481	0.8661502	1.0	2824	tags=29%, list=14%, signal=34%	
GO_RESPIRATORY_BURST	GO_RESPIRATORY_BURST		32	-0.42976567	-1.1662209	0.23454545	0.86784077	1.0	101	tags=16%, list=1%, signal=16%	
GO_MONOCARBOXYLIC_ACID_BINDING	GO_MONOCARBOXYLIC_ACID_BINDING		56	-0.37937385	-1.1660119	0.1942959	0.86757016	1.0	4078	tags=36%, list=21%, signal=45%	
GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE	GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE		66	-0.36895907	-1.165444	0.19713262	0.86897	1.0	4937	tags=36%, list=25%, signal=48%	
GO_ALCOHOL_CATABOLIC_PROCESS	GO_ALCOHOL_CATABOLIC_PROCESS		45	-0.4016703	-1.1651677	0.22416812	0.86898655	1.0	2823	tags=24%, list=14%, signal=28%	
GO_REGULATION_OF_PROTEIN_SUMOYLATION	GO_REGULATION_OF_PROTEIN_SUMOYLATION		19	-0.4713454	-1.1649446	0.24528302	0.86876345	1.0	3802	tags=37%, list=19%, signal=46%	
GO_ADULT_BEHAVIOR	GO_ADULT_BEHAVIOR		100	-0.34567934	-1.1647624	0.16752137	0.8682893	1.0	3604	tags=21%, list=18%, signal=26%	
GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN		24	-0.45806065	-1.1645272	0.25357142	0.8681336	1.0	3532	tags=21%, list=18%, signal=25%	
GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION		89	-0.3539644	-1.1644849	0.18706293	0.8670484	1.0	4837	tags=35%, list=25%, signal=46%	
GO_POLYSOMAL_RIBOSOME	GO_POLYSOMAL_RIBOSOME		31	-0.43019244	-1.164363	0.23888889	0.866321	1.0	133	tags=23%, list=1%, signal=23%	
GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		37	-0.41277084	-1.1642495	0.22181146	0.86561936	1.0	2664	tags=32%, list=14%, signal=37%	
GO_REGULATION_OF_VASCULAR_PERMEABILITY	GO_REGULATION_OF_VASCULAR_PERMEABILITY		34	-0.41416377	-1.1634341	0.19713262	0.86820173	1.0	2166	tags=24%, list=11%, signal=26%	
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		79	-0.35537004	-1.1629826	0.18998273	0.86905545	1.0	2479	tags=29%, list=13%, signal=33%	
GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION		18	-0.4717611	-1.1628036	0.23134328	0.8685806	1.0	1536	tags=17%, list=8%, signal=18%	
GO_LIPID_PHOSPHORYLATION	GO_LIPID_PHOSPHORYLATION		60	-0.37356696	-1.1627449	0.21124361	0.86760116	1.0	3113	tags=27%, list=16%, signal=32%	
GO_RESPONSE_TO_LEPTIN	GO_RESPONSE_TO_LEPTIN		19	-0.4732814	-1.1624722	0.2754159	0.86758214	1.0	2212	tags=26%, list=11%, signal=30%	
GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE		137	-0.33161956	-1.1624216	0.1533101	0.8665717	1.0	2483	tags=18%, list=13%, signal=21%	
GO_REGULATION_OF_EPITHELIAL_TUBE_FORMATION	GO_REGULATION_OF_EPITHELIAL_TUBE_FORMATION		16	-0.50876296	-1.1622391	0.2576336	0.8661452	1.0	4785	tags=38%, list=24%, signal=50%	
GO_PHOTORECEPTOR_CELL_DEVELOPMENT	GO_PHOTORECEPTOR_CELL_DEVELOPMENT		32	-0.4235752	-1.1621747	0.22222222	0.8651869	1.0	3234	tags=28%, list=16%, signal=34%	
GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS	GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS		16	-0.50083613	-1.1620418	0.261343	0.86450154	1.0	2212	tags=31%, list=11%, signal=35%	
GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		52	-0.38525188	-1.1619861	0.20527308	0.8634607	1.0	3144	tags=25%, list=16%, signal=30%	
GO_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	GO_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX		204	-0.3129215	-1.1619085	0.13420622	0.86257255	1.0	2012	tags=16%, list=10%, signal=18%	
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION		55	-0.375786	-1.1614022	0.21631879	0.8636263	1.0	4703	tags=27%, list=24%, signal=36%	
GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION		26	-0.43792346	-1.1609936	0.23090586	0.86429685	1.0	3151	tags=31%, list=16%, signal=37%	
GO_TRNA_BINDING	GO_TRNA_BINDING		53	-0.38341776	-1.1607054	0.22068965	0.8643569	1.0	3329	tags=28%, list=17%, signal=34%	
GO_VESICLE_LUMEN	GO_VESICLE_LUMEN		301	-0.3016803	-1.1605302	0.10806452	0.8638886	1.0	3541	tags=23%, list=18%, signal=28%	
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS	GO_NEUTRAL_LIPID_CATABOLIC_PROCESS		34	-0.42332807	-1.1604885	0.22953737	0.86280364	1.0	4393	tags=29%, list=22%, signal=38%	
GO_CELL_CORTEX	GO_CELL_CORTEX		279	-0.30171585	-1.1603107	0.11219512	0.862353	1.0	3853	tags=25%, list=20%, signal=31%	
GO_RETINOIC_ACID_METABOLIC_PROCESS	GO_RETINOIC_ACID_METABOLIC_PROCESS		20	-0.4739644	-1.1601942	0.26048952	0.8616575	1.0	6419	tags=30%, list=33%, signal=45%	
GO_MRNA_5_UTR_BINDING	GO_MRNA_5_UTR_BINDING		24	-0.45222166	-1.1598636	0.2459605	0.8619395	1.0	49	tags=8%, list=0%, signal=8%	
GO_REGULATION_OF_DNA_BINDING	GO_REGULATION_OF_DNA_BINDING		111	-0.33957332	-1.1589117	0.17039587	0.8650765	1.0	2051	tags=20%, list=10%, signal=22%	
GO_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	GO_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE		31	-0.42321151	-1.158722	0.24823944	0.86470693	1.0	6340	tags=61%, list=32%, signal=90%	
GO_POSITIVE_REGULATION_OF_OSSIFICATION	GO_POSITIVE_REGULATION_OF_OSSIFICATION		77	-0.36505562	-1.158133	0.1931624	0.86620605	1.0	1113	tags=16%, list=6%, signal=16%	
GO_EXPORT_ACROSS_PLASMA_MEMBRANE	GO_EXPORT_ACROSS_PLASMA_MEMBRANE		38	-0.41068447	-1.157632	0.23962264	0.86734515	1.0	4757	tags=39%, list=24%, signal=52%	
GO_WALKING_BEHAVIOR	GO_WALKING_BEHAVIOR		21	-0.45932356	-1.1573006	0.2559415	0.86760205	1.0	5808	tags=43%, list=30%, signal=61%	
GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		177	-0.31855717	-1.1570768	0.14091681	0.86738926	1.0	2654	tags=17%, list=14%, signal=19%	
GO_MEMBRANE_RAFT_ORGANIZATION	GO_MEMBRANE_RAFT_ORGANIZATION		21	-0.456839	-1.1570342	0.26415095	0.86635643	1.0	1074	tags=29%, list=5%, signal=30%	
GO_PROTEIN_TRANSMEMBRANE_TRANSPORT	GO_PROTEIN_TRANSMEMBRANE_TRANSPORT		57	-0.38148117	-1.1566738	0.21416235	0.8667779	1.0	1518	tags=16%, list=8%, signal=17%	
GO_REGULATION_OF_INSULIN_SECRETION	GO_REGULATION_OF_INSULIN_SECRETION		144	-0.32789966	-1.156665	0.14237288	0.8656026	1.0	3192	tags=24%, list=16%, signal=28%	
GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	GO_REGULATION_OF_CARTILAGE_DEVELOPMENT		57	-0.3767024	-1.1564914	0.22306238	0.8651212	1.0	2965	tags=23%, list=15%, signal=27%	
GO_HEAT_SHOCK_PROTEIN_BINDING	GO_HEAT_SHOCK_PROTEIN_BINDING		112	-0.3383813	-1.156414	0.18531469	0.86424017	1.0	4470	tags=39%, list=23%, signal=51%	
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		22	-0.45696598	-1.1560495	0.26666668	0.8647216	1.0	4398	tags=32%, list=22%, signal=41%	
GO_GLIAL_CELL_PROJECTION	GO_GLIAL_CELL_PROJECTION		19	-0.46966654	-1.1557837	0.26901668	0.86474174	1.0	1568	tags=21%, list=8%, signal=23%	
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING	GO_PROTEIN_CONTAINING_COMPLEX_REMODELING		22	-0.47072655	-1.1556813	0.2739212	0.86402315	1.0	3538	tags=32%, list=18%, signal=39%	
GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		103	-0.34413764	-1.1548382	0.1923077	0.86660546	1.0	3755	tags=27%, list=19%, signal=33%	
GO_ANTIBIOTIC_METABOLIC_PROCESS	GO_ANTIBIOTIC_METABOLIC_PROCESS		100	-0.34556264	-1.1547987	0.19104992	0.8655476	1.0	3213	tags=21%, list=16%, signal=25%	
GO_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	GO_REGULATION_OF_NEUROTRANSMITTER_UPTAKE		16	-0.4876391	-1.1541716	0.25878003	0.8673015	1.0	766	tags=19%, list=4%, signal=19%	
GO_TRANSLATIONAL_TERMINATION	GO_TRANSLATIONAL_TERMINATION		104	-0.34397635	-1.1539905	0.19197208	0.86692804	1.0	4837	tags=36%, list=25%, signal=47%	
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	GO_MONOVALENT_INORGANIC_CATION_TRANSPORT		388	-0.29363889	-1.153358	0.0797546	0.8686383	1.0	4434	tags=27%, list=23%, signal=35%	
GO_ANTIOXIDANT_ACTIVITY	GO_ANTIOXIDANT_ACTIVITY		69	-0.36201918	-1.1532098	0.20547946	0.868031	1.0	1638	tags=20%, list=8%, signal=22%	
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT		77	-0.35504606	-1.1529531	0.20103987	0.8681257	1.0	3665	tags=26%, list=19%, signal=32%	
GO_ORGANOPHOSPHATE_ESTER_TRANSPORT	GO_ORGANOPHOSPHATE_ESTER_TRANSPORT		103	-0.34405562	-1.1523103	0.18290599	0.8699213	1.0	4758	tags=34%, list=24%, signal=45%	
GO_REGULATION_OF_CELL_MORPHOGENESIS	GO_REGULATION_OF_CELL_MORPHOGENESIS		442	-0.28995788	-1.151989	0.0795107	0.87024117	1.0	3637	tags=25%, list=19%, signal=30%	
GO_NADH_DEHYDROGENASE_ACTIVITY	GO_NADH_DEHYDROGENASE_ACTIVITY		44	-0.40544027	-1.1517006	0.23760684	0.8703434	1.0	4394	tags=43%, list=22%, signal=56%	
GO_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	GO_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT		15	-0.5031621	-1.1513067	0.27663553	0.8710228	1.0	3024	tags=33%, list=15%, signal=39%	
GO_IRON_ION_HOMEOSTASIS	GO_IRON_ION_HOMEOSTASIS		70	-0.35888952	-1.1512078	0.19512194	0.8703043	1.0	2522	tags=21%, list=13%, signal=24%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		93	-0.34592235	-1.1503572	0.19377163	0.8730175	1.0	2711	tags=31%, list=14%, signal=36%	
GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING		58	-0.3731881	-1.150337	0.23411979	0.8718913	1.0	1670	tags=19%, list=9%, signal=21%	
GO_OSTEOBLAST_DIFFERENTIATION	GO_OSTEOBLAST_DIFFERENTIATION		185	-0.31539044	-1.1498891	0.14213198	0.8726867	1.0	2051	tags=17%, list=10%, signal=19%	
GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		36	-0.4038516	-1.1495394	0.23362832	0.8730965	1.0	5831	tags=50%, list=30%, signal=71%	
GO_ANION_CHANNEL_ACTIVITY	GO_ANION_CHANNEL_ACTIVITY		57	-0.37446284	-1.1491332	0.23172906	0.8737077	1.0	5774	tags=39%, list=29%, signal=55%	
GO_CELLULAR_SENESCENCE	GO_CELLULAR_SENESCENCE		62	-0.3707811	-1.1488367	0.20985402	0.8739461	1.0	4860	tags=37%, list=25%, signal=49%	
GO_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	GO_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE		34	-0.40774897	-1.1477084	0.23020259	0.87799096	1.0	5103	tags=35%, list=26%, signal=48%	
GO_PROGESTERONE_METABOLIC_PROCESS	GO_PROGESTERONE_METABOLIC_PROCESS		15	-0.5007756	-1.1476926	0.26923078	0.8768438	1.0	3760	tags=33%, list=19%, signal=41%	
GO_REGULATION_OF_JUN_KINASE_ACTIVITY	GO_REGULATION_OF_JUN_KINASE_ACTIVITY		78	-0.35368556	-1.1475927	0.21754386	0.87609404	1.0	4761	tags=33%, list=24%, signal=44%	
GO_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		22	-0.45227247	-1.147577	0.27171904	0.87495095	1.0	611	tags=14%, list=3%, signal=14%	
GO_RECEPTOR_CATABOLIC_PROCESS	GO_RECEPTOR_CATABOLIC_PROCESS		35	-0.4140391	-1.147513	0.24734983	0.8740526	1.0	6244	tags=51%, list=32%, signal=75%	
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER		46	-0.38893414	-1.1473305	0.22359155	0.8737254	1.0	791	tags=13%, list=4%, signal=14%	
GO_PEPTIDYL_PROLINE_MODIFICATION	GO_PEPTIDYL_PROLINE_MODIFICATION		49	-0.38571057	-1.146978	0.23734729	0.8742091	1.0	4163	tags=35%, list=21%, signal=44%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		358	-0.29714483	-1.1468598	0.103896104	0.8735497	1.0	3375	tags=21%, list=17%, signal=25%	
GO_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	GO_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT		57	-0.3722043	-1.1456364	0.2172352	0.8780044	1.0	4738	tags=35%, list=24%, signal=46%	
GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION		100	-0.3414569	-1.1451274	0.19550173	0.8792318	1.0	2908	tags=20%, list=15%, signal=23%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		35	-0.40623897	-1.1449393	0.23443224	0.87900555	1.0	2752	tags=34%, list=14%, signal=40%	
GO_ORGANELLAR_RIBOSOME	GO_ORGANELLAR_RIBOSOME		87	-0.34493947	-1.1448088	0.17850953	0.8784445	1.0	4837	tags=34%, list=25%, signal=46%	
GO_PHOSPHOLIPASE_C_ACTIVITY	GO_PHOSPHOLIPASE_C_ACTIVITY		24	-0.4485877	-1.1445901	0.27387387	0.87824374	1.0	2016	tags=21%, list=10%, signal=23%	
GO_MESENCHYME_DEVELOPMENT	GO_MESENCHYME_DEVELOPMENT		224	-0.31003103	-1.14401	0.14139694	0.8798315	1.0	4154	tags=25%, list=21%, signal=31%	
GO_VENTRAL_SPINAL_CORD_DEVELOPMENT	GO_VENTRAL_SPINAL_CORD_DEVELOPMENT		32	-0.422751	-1.1438327	0.27739727	0.8795222	1.0	2016	tags=13%, list=10%, signal=14%	
GO_CHEMOKINE_BINDING	GO_CHEMOKINE_BINDING		32	-0.4188489	-1.1431202	0.2647059	0.88158053	1.0	1507	tags=22%, list=8%, signal=24%	
GO_DE_NOVO_PROTEIN_FOLDING	GO_DE_NOVO_PROTEIN_FOLDING		37	-0.39478776	-1.1427205	0.23214285	0.88228	1.0	3442	tags=46%, list=18%, signal=56%	
GO_REGULATION_OF_TISSUE_REMODELING	GO_REGULATION_OF_TISSUE_REMODELING		66	-0.35729873	-1.1425996	0.25585586	0.88163567	1.0	3652	tags=33%, list=19%, signal=41%	
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS		228	-0.30358243	-1.141977	0.1323283	0.88331276	1.0	4702	tags=33%, list=24%, signal=43%	
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		47	-0.3811435	-1.1418511	0.21769911	0.8827079	1.0	3722	tags=34%, list=19%, signal=42%	
GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		24	-0.44389567	-1.141312	0.26363635	0.8839964	1.0	1692	tags=29%, list=9%, signal=32%	
GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION		18	-0.475508	-1.1412791	0.2980936	0.8829812	1.0	336	tags=11%, list=2%, signal=11%	
GO_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GO_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION		27	-0.42238674	-1.1411853	0.25093633	0.8822221	1.0	2676	tags=30%, list=14%, signal=34%	
GO_DETOXIFICATION	GO_DETOXIFICATION		112	-0.33253	-1.1409149	0.1901528	0.8822617	1.0	3188	tags=23%, list=16%, signal=28%	
GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR		121	-0.33257174	-1.140902	0.20671378	0.88115185	1.0	1821	tags=14%, list=9%, signal=15%	
GO_VASODILATION	GO_VASODILATION		24	-0.43722644	-1.1408398	0.27370304	0.8802455	1.0	766	tags=13%, list=4%, signal=13%	
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		308	-0.29763255	-1.1405376	0.12251656	0.88049066	1.0	3390	tags=24%, list=17%, signal=28%	
GO_RECEPTOR_COMPLEX	GO_RECEPTOR_COMPLEX		361	-0.29327014	-1.1403111	0.10631741	0.8803372	1.0	2039	tags=16%, list=10%, signal=18%	
GO_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GO_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		22	-0.45492116	-1.1402296	0.278169	0.8795236	1.0	3281	tags=36%, list=17%, signal=44%	
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		172	-0.31446072	-1.139662	0.17457627	0.8809537	1.0	3192	tags=22%, list=16%, signal=25%	
GO_TAU_PROTEIN_KINASE_ACTIVITY	GO_TAU_PROTEIN_KINASE_ACTIVITY		21	-0.46032533	-1.139428	0.27272728	0.8808736	1.0	5710	tags=48%, list=29%, signal=67%	
GO_SYNAPTONEMAL_STRUCTURE	GO_SYNAPTONEMAL_STRUCTURE		28	-0.42438626	-1.1393791	0.25607476	0.8799582	1.0	1933	tags=18%, list=10%, signal=20%	
GO_MUSCLE_CELL_APOPTOTIC_PROCESS	GO_MUSCLE_CELL_APOPTOTIC_PROCESS		61	-0.36665833	-1.1386217	0.22061484	0.88239264	1.0	5511	tags=39%, list=28%, signal=55%	
GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC		19	-0.471014	-1.1382942	0.2857143	0.8826821	1.0	3413	tags=26%, list=17%, signal=32%	
GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		209	-0.30759835	-1.1380011	0.1503268	0.88291717	1.0	3920	tags=28%, list=20%, signal=34%	
GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		22	-0.44826588	-1.1379421	0.27487352	0.882035	1.0	4398	tags=27%, list=22%, signal=35%	
GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		73	-0.35829753	-1.1376244	0.2284264	0.88235444	1.0	3213	tags=23%, list=16%, signal=28%	
GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY		32	-0.41579446	-1.137205	0.2761733	0.8832643	1.0	3533	tags=28%, list=18%, signal=34%	
GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_CONNECTIVE_TISSUE_DEVELOPMENT		232	-0.30495974	-1.1368958	0.15481833	0.8835667	1.0	3047	tags=19%, list=16%, signal=22%	
GO_ENDOPEPTIDASE_ACTIVITY	GO_ENDOPEPTIDASE_ACTIVITY		315	-0.29391623	-1.1361953	0.12044374	0.88565093	1.0	4522	tags=27%, list=23%, signal=34%	
GO_GLYCEROLIPID_METABOLIC_PROCESS	GO_GLYCEROLIPID_METABOLIC_PROCESS		358	-0.28967184	-1.1357487	0.1088	0.88660365	1.0	4702	tags=33%, list=24%, signal=42%	
GO_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	GO_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE		18	-0.46432605	-1.135475	0.2932331	0.8866617	1.0	2900	tags=33%, list=15%, signal=39%	
GO_ICOSANOID_BIOSYNTHETIC_PROCESS	GO_ICOSANOID_BIOSYNTHETIC_PROCESS		39	-0.39261732	-1.1348755	0.22382672	0.8882913	1.0	1457	tags=23%, list=7%, signal=25%	
GO_REGULATION_OF_MEMBRANE_REPOLARIZATION	GO_REGULATION_OF_MEMBRANE_REPOLARIZATION		28	-0.42807233	-1.1344918	0.270872	0.88894796	1.0	4398	tags=29%, list=22%, signal=37%	
GO_METHYL_CPG_BINDING	GO_METHYL_CPG_BINDING		20	-0.46071267	-1.1344669	0.28108108	0.8879169	1.0	5550	tags=50%, list=28%, signal=70%	
GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		403	-0.28658485	-1.1342713	0.1056	0.88770556	1.0	5458	tags=35%, list=28%, signal=48%	
GO_METALLOENDOPEPTIDASE_ACTIVITY	GO_METALLOENDOPEPTIDASE_ACTIVITY		79	-0.3517515	-1.1333749	0.22743683	0.8907629	1.0	4322	tags=28%, list=22%, signal=36%	
GO_EXTRACELLULAR_MATRIX	GO_EXTRACELLULAR_MATRIX		436	-0.285183	-1.1333643	0.109656304	0.88964885	1.0	3984	tags=22%, list=20%, signal=27%	
GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION		25	-0.4389932	-1.1328313	0.28028932	0.8910352	1.0	553	tags=16%, list=3%, signal=16%	
GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		402	-0.29023042	-1.1316916	0.12460064	0.89519614	1.0	2679	tags=23%, list=14%, signal=27%	
GO_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	GO_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE		17	-0.47863945	-1.1312859	0.31914893	0.89596695	1.0	5412	tags=59%, list=28%, signal=81%	
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		30	-0.4191294	-1.1311941	0.29097605	0.8952552	1.0	3192	tags=30%, list=16%, signal=36%	
GO_MESODERMAL_CELL_DIFFERENTIATION	GO_MESODERMAL_CELL_DIFFERENTIATION		26	-0.4303576	-1.1308885	0.28545782	0.8954384	1.0	841	tags=12%, list=4%, signal=12%	
GO_METANEPHROS_MORPHOGENESIS	GO_METANEPHROS_MORPHOGENESIS		27	-0.4253791	-1.1307974	0.26047358	0.8947674	1.0	2375	tags=11%, list=12%, signal=13%	
GO_TYPE_I_INTERFERON_PRODUCTION	GO_TYPE_I_INTERFERON_PRODUCTION		121	-0.3316503	-1.1307931	0.21174377	0.89364547	1.0	3533	tags=28%, list=18%, signal=34%	
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		80	-0.3465189	-1.1307821	0.2089041	0.8925573	1.0	4223	tags=31%, list=22%, signal=40%	
GO_DEVELOPMENTAL_CELL_GROWTH	GO_DEVELOPMENTAL_CELL_GROWTH		193	-0.30461758	-1.1300943	0.16843972	0.89463925	1.0	4549	tags=30%, list=23%, signal=39%	
GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY		32	-0.4099458	-1.1299688	0.24464285	0.8941045	1.0	3819	tags=31%, list=19%, signal=39%	
GO_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	GO_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT		19	-0.46019924	-1.1291037	0.28782287	0.89703375	1.0	1003	tags=16%, list=5%, signal=17%	
