NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_HEMOPOIESIS	GO_POSITIVE_REGULATION_OF_HEMOPOIESIS		180	0.29736373	1.1128078	0.19	0.80039614	1.0	1279	tags=14%, list=7%, signal=15%	
GO_SARCOPLASMIC_RETICULUM_MEMBRANE	GO_SARCOPLASMIC_RETICULUM_MEMBRANE		28	0.4060338	1.1127762	0.28181818	0.7993724	1.0	537	tags=11%, list=3%, signal=11%	
GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT		16	0.46882653	1.1122587	0.30969268	0.80032194	1.0	1175	tags=19%, list=6%, signal=20%	
GO_TERTIARY_GRANULE	GO_TERTIARY_GRANULE		152	0.3048095	1.1114686	0.2015306	0.8022387	1.0	2697	tags=22%, list=14%, signal=25%	
GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		63	0.34700137	1.1112169	0.25168538	0.80210316	1.0	1865	tags=17%, list=9%, signal=19%	
GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM		27	0.41334987	1.1111796	0.29801324	0.8011046	1.0	3021	tags=30%, list=15%, signal=35%	
GO_LAMIN_BINDING	GO_LAMIN_BINDING		15	0.4779804	1.1111184	0.31057268	0.80021125	1.0	1224	tags=27%, list=6%, signal=28%	
GO_STEM_CELL_DIFFERENTIATION	GO_STEM_CELL_DIFFERENTIATION		218	0.2904125	1.1109836	0.18066157	0.7996309	1.0	2971	tags=21%, list=15%, signal=25%	
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS		50	0.36370775	1.1107547	0.28764045	0.79941934	1.0	2360	tags=24%, list=12%, signal=27%	
GO_RESPONSE_TO_KETONE	GO_RESPONSE_TO_KETONE		166	0.29990643	1.1101893	0.20722891	0.80054784	1.0	1386	tags=13%, list=7%, signal=13%	
GO_ORGAN_GROWTH	GO_ORGAN_GROWTH		148	0.3080682	1.1095241	0.19904077	0.80200386	1.0	2660	tags=22%, list=14%, signal=26%	
GO_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS		19	0.4483115	1.1095141	0.3107221	0.8009142	1.0	4460	tags=42%, list=23%, signal=54%	
GO_PROTEIN_KINASE_C_SIGNALING	GO_PROTEIN_KINASE_C_SIGNALING		24	0.41365796	1.1089628	0.26976743	0.801901	1.0	3098	tags=25%, list=16%, signal=30%	
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		254	0.28627482	1.1088929	0.20560747	0.80105776	1.0	2033	tags=17%, list=10%, signal=18%	
GO_GLIAL_CELL_PROLIFERATION	GO_GLIAL_CELL_PROLIFERATION		42	0.37244824	1.1084675	0.2931442	0.8015251	1.0	2176	tags=21%, list=11%, signal=24%	
GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING	GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING		15	0.4629439	1.1083761	0.31026787	0.80078614	1.0	4180	tags=40%, list=21%, signal=51%	
GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX		24	0.41620013	1.107923	0.31058824	0.8014894	1.0	2309	tags=25%, list=12%, signal=28%	
GO_ROOF_OF_MOUTH_DEVELOPMENT	GO_ROOF_OF_MOUTH_DEVELOPMENT		79	0.3366936	1.1077539	0.23672566	0.8010107	1.0	2915	tags=19%, list=15%, signal=22%	
GO_FERTILIZATION	GO_FERTILIZATION		114	0.31444207	1.1076912	0.21563981	0.80013245	1.0	2653	tags=18%, list=14%, signal=20%	
GO_REGULATION_OF_CARDIAC_CONDUCTION	GO_REGULATION_OF_CARDIAC_CONDUCTION		57	0.3505405	1.1073765	0.27669904	0.80015045	1.0	2854	tags=26%, list=15%, signal=31%	
GO_EMBRYO_IMPLANTATION	GO_EMBRYO_IMPLANTATION		40	0.38220134	1.106416	0.2711111	0.8028498	1.0	2187	tags=23%, list=11%, signal=25%	
GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY	GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY		241	0.2869596	1.106386	0.18734793	0.8018478	1.0	1688	tags=16%, list=9%, signal=17%	
GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY	GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY		45	0.36404592	1.1062738	0.2721239	0.8011397	1.0	3758	tags=33%, list=19%, signal=41%	
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		43	0.37370747	1.1060386	0.27114967	0.8009878	1.0	2369	tags=30%, list=12%, signal=34%	
GO_REGULATION_OF_TELOMERASE_ACTIVITY	GO_REGULATION_OF_TELOMERASE_ACTIVITY		47	0.3650375	1.1055669	0.28266034	0.80175936	1.0	2671	tags=28%, list=14%, signal=32%	
GO_NEURON_TO_NEURON_SYNAPSE	GO_NEURON_TO_NEURON_SYNAPSE		291	0.27828556	1.1054776	0.16296296	0.8010059	1.0	2179	tags=17%, list=11%, signal=19%	
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS		76	0.3321878	1.1049924	0.24618736	0.8018599	1.0	3931	tags=28%, list=20%, signal=34%	
GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING		24	0.41379818	1.1044437	0.31004366	0.8028051	1.0	2688	tags=33%, list=14%, signal=39%	
GO_MEIOTIC_CELL_CYCLE_PROCESS	GO_MEIOTIC_CELL_CYCLE_PROCESS		149	0.3044311	1.1040118	0.21412301	0.80337006	1.0	3867	tags=25%, list=20%, signal=31%	
GO_SPECIFIC_GRANULE_MEMBRANE	GO_SPECIFIC_GRANULE_MEMBRANE		86	0.32619858	1.1033633	0.26241136	0.8047763	1.0	3600	tags=26%, list=18%, signal=31%	
GO_CHLORIDE_TRANSPORT	GO_CHLORIDE_TRANSPORT		74	0.33565867	1.102648	0.2523585	0.80646306	1.0	3126	tags=26%, list=16%, signal=30%	
GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX		40	0.37475732	1.1022274	0.2721239	0.8069458	1.0	2950	tags=28%, list=15%, signal=32%	
GO_DETECTION_OF_MECHANICAL_STIMULUS	GO_DETECTION_OF_MECHANICAL_STIMULUS		30	0.39410967	1.1020387	0.2866817	0.80658144	1.0	2604	tags=17%, list=13%, signal=19%	
GO_3_UTR_MEDIATED_MRNA_STABILIZATION	GO_3_UTR_MEDIATED_MRNA_STABILIZATION		16	0.45764774	1.1014887	0.31601733	0.80761915	1.0	523	tags=19%, list=3%, signal=19%	
GO_SPINDLE_POLE	GO_SPINDLE_POLE		158	0.30085188	1.1014682	0.2356021	0.8066086	1.0	1947	tags=15%, list=10%, signal=17%	
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY		49	0.35817188	1.100644	0.27477476	0.80864275	1.0	2785	tags=20%, list=14%, signal=24%	
GO_REGULATION_OF_GASTRULATION	GO_REGULATION_OF_GASTRULATION		32	0.39803383	1.1005235	0.3	0.8080056	1.0	316	tags=9%, list=2%, signal=10%	
GO_PLATELET_ALPHA_GRANULE_MEMBRANE	GO_PLATELET_ALPHA_GRANULE_MEMBRANE		16	0.4552498	1.1004032	0.3169165	0.8074064	1.0	27	tags=6%, list=0%, signal=6%	
GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION		16	0.46874014	1.0999955	0.31236443	0.8079381	1.0	761	tags=25%, list=4%, signal=26%	
GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		102	0.3215021	1.0999722	0.25547445	0.806927	1.0	2671	tags=24%, list=14%, signal=27%	
GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS	GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS		18	0.45463568	1.0994028	0.34075725	0.80798125	1.0	1065	tags=17%, list=5%, signal=18%	
GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE		351	0.27634263	1.0993724	0.16368286	0.80699575	1.0	3539	tags=20%, list=18%, signal=24%	
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		132	0.30868632	1.0987947	0.24189526	0.80810624	1.0	3759	tags=29%, list=19%, signal=35%	
GO_CELLULAR_RESPONSE_TO_ZINC_ION	GO_CELLULAR_RESPONSE_TO_ZINC_ION		17	0.46114448	1.0985724	0.3394919	0.80789226	1.0	2176	tags=24%, list=11%, signal=26%	
GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION		69	0.3366205	1.0983428	0.26302728	0.8077159	1.0	3068	tags=28%, list=16%, signal=33%	
GO_CELL_KILLING	GO_CELL_KILLING		131	0.3101756	1.0979468	0.23474178	0.8081755	1.0	802	tags=8%, list=4%, signal=9%	
GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION		198	0.29308963	1.0976099	0.1891892	0.80841446	1.0	3385	tags=28%, list=17%, signal=33%	
GO_FEMALE_GAMETE_GENERATION	GO_FEMALE_GAMETE_GENERATION		106	0.31648135	1.097382	0.26728112	0.80818516	1.0	2878	tags=25%, list=15%, signal=30%	
GO_CELL_ADHESION_MOLECULE_BINDING	GO_CELL_ADHESION_MOLECULE_BINDING		451	0.26861888	1.0964987	0.15384616	0.81046355	1.0	2034	tags=15%, list=10%, signal=16%	
GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY		18	0.44221944	1.0961404	0.3209607	0.810838	1.0	4172	tags=39%, list=21%, signal=49%	
GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS		332	0.27832046	1.0959468	0.20942408	0.8105284	1.0	2518	tags=19%, list=13%, signal=22%	
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS		50	0.36149234	1.0959079	0.31263858	0.80960125	1.0	4369	tags=34%, list=22%, signal=44%	
GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT		57	0.3537691	1.0951903	0.292517	0.81127673	1.0	3290	tags=26%, list=17%, signal=32%	
GO_IMMUNOGLOBULIN_SECRETION	GO_IMMUNOGLOBULIN_SECRETION		22	0.4204785	1.0948822	0.31601733	0.8114121	1.0	1280	tags=18%, list=7%, signal=19%	
GO_REGULATION_OF_RECEPTOR_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_RECEPTOR_BIOSYNTHETIC_PROCESS		20	0.438454	1.0944123	0.30387932	0.812097	1.0	378	tags=10%, list=2%, signal=10%	
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		28	0.3967669	1.0939516	0.32822758	0.8127235	1.0	1128	tags=21%, list=6%, signal=23%	
GO_DNA_RECOMBINATION	GO_DNA_RECOMBINATION		253	0.2817673	1.0933946	0.2122016	0.81382823	1.0	1931	tags=17%, list=10%, signal=19%	
GO_OVULATION_CYCLE_PROCESS	GO_OVULATION_CYCLE_PROCESS		36	0.37999693	1.0933008	0.29864255	0.81307626	1.0	4061	tags=31%, list=21%, signal=38%	
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		44	0.36992514	1.09317	0.29545453	0.8125476	1.0	1688	tags=23%, list=9%, signal=25%	
GO_RNA_EXPORT_FROM_NUCLEUS	GO_RNA_EXPORT_FROM_NUCLEUS		131	0.30518478	1.0931463	0.25659472	0.81154823	1.0	3369	tags=24%, list=17%, signal=29%	
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		32	0.39160737	1.0925943	0.31615925	0.81263614	1.0	1652	tags=13%, list=8%, signal=14%	
GO_RESPONSE_TO_GAMMA_RADIATION	GO_RESPONSE_TO_GAMMA_RADIATION		53	0.3516571	1.0925756	0.28669724	0.8116174	1.0	2033	tags=23%, list=10%, signal=25%	
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		43	0.36001733	1.0919324	0.3085339	0.8131051	1.0	4239	tags=42%, list=22%, signal=53%	
GO_P38MAPK_CASCADE	GO_P38MAPK_CASCADE		40	0.37186825	1.091324	0.3092551	0.8144664	1.0	1370	tags=15%, list=7%, signal=16%	
GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING		99	0.31970397	1.0909204	0.26862302	0.8149506	1.0	2159	tags=21%, list=11%, signal=24%	
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		136	0.30149814	1.0904188	0.24378109	0.81577533	1.0	1840	tags=16%, list=9%, signal=18%	
GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS		15	0.4646685	1.0903941	0.3249428	0.81479645	1.0	4302	tags=40%, list=22%, signal=51%	
GO_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		15	0.46969214	1.0899146	0.3257403	0.81561786	1.0	3523	tags=47%, list=18%, signal=57%	
GO_INTERCELLULAR_BRIDGE	GO_INTERCELLULAR_BRIDGE		64	0.3366618	1.0892286	0.27688786	0.8173469	1.0	4965	tags=42%, list=25%, signal=56%	
GO_DNA_REPLICATION	GO_DNA_REPLICATION		260	0.27988502	1.0890625	0.18372704	0.8169432	1.0	3505	tags=25%, list=18%, signal=30%	
GO_VESICLE_ORGANIZATION	GO_VESICLE_ORGANIZATION		307	0.273091	1.0887599	0.18670076	0.8170343	1.0	2327	tags=17%, list=12%, signal=19%	
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER		18	0.4529177	1.088462	0.3568376	0.81711346	1.0	2510	tags=33%, list=13%, signal=38%	
GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		35	0.3861667	1.0879213	0.32484075	0.818103	1.0	2200	tags=26%, list=11%, signal=29%	
GO_RESPONSE_TO_MINERALOCORTICOID	GO_RESPONSE_TO_MINERALOCORTICOID		20	0.4354647	1.0875075	0.34013605	0.81860334	1.0	2058	tags=15%, list=10%, signal=17%	
GO_REGULATION_OF_PROTEIN_OLIGOMERIZATION	GO_REGULATION_OF_PROTEIN_OLIGOMERIZATION		25	0.42030182	1.087182	0.3310185	0.8188516	1.0	897	tags=16%, list=5%, signal=17%	
GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		82	0.32338306	1.0868655	0.28246012	0.8190633	1.0	2962	tags=23%, list=15%, signal=27%	
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY		191	0.29125494	1.0865942	0.23267327	0.8190906	1.0	2573	tags=18%, list=13%, signal=21%	
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		303	0.27644643	1.0865406	0.19480519	0.8182282	1.0	2189	tags=18%, list=11%, signal=20%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		231	0.27937824	1.0862849	0.2361809	0.81817925	1.0	3998	tags=30%, list=20%, signal=37%	
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		73	0.33246967	1.0861118	0.26966292	0.8177735	1.0	2033	tags=22%, list=10%, signal=24%	
GO_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GO_TRANSCRIPTION_BY_RNA_POLYMERASE_I		61	0.34469777	1.0860547	0.2748815	0.8169327	1.0	3421	tags=31%, list=17%, signal=38%	
GO_ANIMAL_ORGAN_FORMATION	GO_ANIMAL_ORGAN_FORMATION		52	0.34987783	1.0857165	0.30946884	0.81721056	1.0	2012	tags=17%, list=10%, signal=19%	
GO_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GO_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		23	0.41824082	1.0855725	0.328125	0.8166958	1.0	1880	tags=26%, list=10%, signal=29%	
GO_GUANYL_NUCLEOTIDE_BINDING	GO_GUANYL_NUCLEOTIDE_BINDING		340	0.2715396	1.0852998	0.18829517	0.8166709	1.0	4056	tags=29%, list=21%, signal=35%	
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT		39	0.3717046	1.0852767	0.3122172	0.81571937	1.0	2510	tags=18%, list=13%, signal=21%	
GO_CELL_CYCLE_CHECKPOINT	GO_CELL_CYCLE_CHECKPOINT		210	0.28724024	1.0846797	0.22610722	0.81694096	1.0	2986	tags=23%, list=15%, signal=27%	
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING		37	0.38420832	1.084679	0.34597155	0.8159001	1.0	4297	tags=30%, list=22%, signal=38%	
GO_GDP_DISSOCIATION_INHIBITOR_ACTIVITY	GO_GDP_DISSOCIATION_INHIBITOR_ACTIVITY		15	0.46531585	1.0844028	0.34216335	0.8158725	1.0	3116	tags=47%, list=16%, signal=55%	
GO_STEROL_METABOLIC_PROCESS	GO_STEROL_METABOLIC_PROCESS		138	0.29875088	1.0843986	0.2470024	0.8148506	1.0	3629	tags=26%, list=18%, signal=32%	
GO_MUSCLE_TISSUE_DEVELOPMENT	GO_MUSCLE_TISSUE_DEVELOPMENT		312	0.2726534	1.0841892	0.17974684	0.81462705	1.0	2520	tags=17%, list=13%, signal=20%	
GO_REGULATION_OF_LEUKOCYTE_MIGRATION	GO_REGULATION_OF_LEUKOCYTE_MIGRATION		179	0.29354584	1.084	0.24832214	0.814335	1.0	1591	tags=14%, list=8%, signal=15%	
GO_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO_MYELOID_LEUKOCYTE_DIFFERENTIATION		187	0.2901431	1.0838461	0.24937028	0.8138809	1.0	2042	tags=16%, list=10%, signal=17%	
GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION		19	0.4335437	1.0836298	0.34772727	0.81370777	1.0	1509	tags=26%, list=8%, signal=28%	
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		49	0.36026505	1.0836066	0.3173516	0.8127674	1.0	2916	tags=22%, list=15%, signal=26%	
GO_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY	GO_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY		22	0.41176325	1.0834187	0.34215885	0.8124929	1.0	3551	tags=41%, list=18%, signal=50%	
GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS		25	0.40716758	1.0833877	0.31441048	0.8115874	1.0	2988	tags=24%, list=15%, signal=28%	
GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		55	0.3470919	1.0832624	0.28854626	0.8110622	1.0	1751	tags=24%, list=9%, signal=26%	
GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS		198	0.2876808	1.0829446	0.22025317	0.811301	1.0	2846	tags=19%, list=14%, signal=22%	
GO_MALE_GAMETE_GENERATION	GO_MALE_GAMETE_GENERATION		388	0.26874083	1.082476	0.18428184	0.8120873	1.0	2156	tags=14%, list=11%, signal=16%	
GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION		27	0.39669782	1.0818669	0.32731378	0.813388	1.0	2677	tags=15%, list=14%, signal=17%	
GO_SKELETAL_SYSTEM_MORPHOGENESIS	GO_SKELETAL_SYSTEM_MORPHOGENESIS		202	0.28627086	1.0818348	0.25348836	0.8124972	1.0	3436	tags=22%, list=17%, signal=26%	
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS	GO_MESONEPHRIC_TUBULE_MORPHOGENESIS		56	0.34651536	1.0817878	0.29587156	0.8116776	1.0	2915	tags=20%, list=15%, signal=23%	
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	GO_MULTICELLULAR_ORGANISMAL_SIGNALING		144	0.295481	1.0805529	0.27644232	0.81543547	1.0	3131	tags=22%, list=16%, signal=26%	
GO_DOUBLE_STRAND_BREAK_REPAIR	GO_DOUBLE_STRAND_BREAK_REPAIR		222	0.28013366	1.0804569	0.2460733	0.8148025	1.0	2033	tags=16%, list=10%, signal=17%	
GO_NADPLUS_KINASE_ACTIVITY	GO_NADPLUS_KINASE_ACTIVITY		15	0.45381376	1.0800977	0.32272726	0.81521153	1.0	2664	tags=20%, list=14%, signal=23%	
GO_CELL_CHEMOTAXIS	GO_CELL_CHEMOTAXIS		263	0.27690443	1.0791484	0.21315789	0.8178768	1.0	2846	tags=19%, list=14%, signal=22%	
GO_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	GO_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION		18	0.4353939	1.0781258	0.3369803	0.8206461	1.0	762	tags=17%, list=4%, signal=17%	
GO_DEVELOPMENTAL_PIGMENTATION	GO_DEVELOPMENTAL_PIGMENTATION		39	0.36667445	1.0773549	0.33410138	0.82261854	1.0	1805	tags=18%, list=9%, signal=20%	
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS		262	0.2759294	1.0773239	0.2159383	0.8217237	1.0	2309	tags=18%, list=12%, signal=20%	
GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY	GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY		15	0.45557854	1.077301	0.37306842	0.82081014	1.0	4102	tags=47%, list=21%, signal=59%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING		41	0.3611668	1.0769901	0.33333334	0.8209063	1.0	3436	tags=34%, list=17%, signal=41%	
GO_EXONUCLEASE_ACTIVITY	GO_EXONUCLEASE_ACTIVITY		75	0.32358068	1.0768445	0.27336448	0.8204792	1.0	3737	tags=31%, list=19%, signal=38%	
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		88	0.32200843	1.0766351	0.29840547	0.820289	1.0	1688	tags=19%, list=9%, signal=21%	
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA		211	0.28075802	1.0765642	0.21568628	0.8195449	1.0	2849	tags=20%, list=15%, signal=23%	
GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS		21	0.4242983	1.0764782	0.3484163	0.81884277	1.0	1833	tags=14%, list=9%, signal=16%	
GO_BLOC_1_COMPLEX	GO_BLOC_1_COMPLEX		15	0.45660496	1.0763731	0.33182845	0.8182537	1.0	684	tags=20%, list=3%, signal=21%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	GO_POSITIVE_REGULATION_OF_CELL_CYCLE		339	0.2687258	1.0761755	0.23076923	0.81799966	1.0	2630	tags=19%, list=13%, signal=22%	
GO_RRNA_BINDING	GO_RRNA_BINDING		61	0.3353929	1.0760684	0.28159645	0.81741834	1.0	1655	tags=20%, list=8%, signal=21%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		312	0.26937094	1.0759573	0.19280206	0.81682855	1.0	3082	tags=22%, list=16%, signal=26%	
GO_MRNA_SPLICE_SITE_SELECTION	GO_MRNA_SPLICE_SITE_SELECTION		30	0.37731314	1.0754064	0.31896552	0.81788814	1.0	4789	tags=33%, list=24%, signal=44%	
GO_ANCHORED_COMPONENT_OF_MEMBRANE	GO_ANCHORED_COMPONENT_OF_MEMBRANE		122	0.30377603	1.075068	0.25376883	0.8181755	1.0	3852	tags=25%, list=20%, signal=30%	
